[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,first issue average payoff
232,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.731534794,0.156
231,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.767771684,0.156
233,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.357048209,0.156
229,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.539291594,0.156
234,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.185982061,0.156
236,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.504111871,0.156
235,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.432182746,0.156
237,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.557346919,0.156
238,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.083672673,0.156
239,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.704786775,0.156
240,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.047692267,0.156
242,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.095098644,0.156
244,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.48319174,0.156
243,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.357597458,0.156
241,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.206659567,0.156
245,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.024032699,0.156
248,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.521900544,0.156
246,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.146710376,0.156
247,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.543517454,0.156
249,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.599876367,0.156
252,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.175574045,0.156
250,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.480454051,0.156
253,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.120120539,0.156
251,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.104073636,0.156
254,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.825878111,0.156
255,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.316072932,0.156
256,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.442788867,0.156
257,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.557120436,0.156
259,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.306662177,0.156
258,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.609827325,0.156
260,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.330584068,0.156
262,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.297677159,0.156
263,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.818217426,0.156
264,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.281364747,0.156
261,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.559722224,0.156
266,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.094987509,0.156
265,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.071768797,0.156
267,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.167290506,0.156
268,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.035724969,0.156
269,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.079575494,0.156
270,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.570040515,0.156
272,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.566225228,0.156
274,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.479183944,0.156
273,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.328510216,0.156
276,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.053694416,0.156
271,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.587855621,0.156
275,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.525627957,0.156
277,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.137209243,0.156
278,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.54674953,0.156
280,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.760232193,0.156
279,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.208341142,0.156
282,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.603073011,0.156
281,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.501405763,0.156
284,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.190200942,0.156
283,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.766512896,0.156
285,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.101958052,0.156
286,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.454511491,0.156
288,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.125104608,0.156
287,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.753612129,0.156
292,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.421533772,0.156
290,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.141735403,0.156
294,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.557400561,0.156
293,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.012167804,0.156
289,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.767421009,0.156
291,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.124814073,0.156
295,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.629789178,0.156
296,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.25078882,0.156
298,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.765747008,0.156
297,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.162009928,0.156
299,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.397954754,0.156
300,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.589575432,0.156
301,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.042665667,0.156
302,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.612803243,0.156
304,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.118363078,0.156
305,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.362582068,0.156
306,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.381090872,0.156
308,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.384337,0.156
309,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.039976388,0.156
307,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.527559846,0.156
303,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.491567109,0.156
310,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.28075862,0.156
311,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.394976163,0.156
312,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.750270179,0.156
313,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.142046093,0.156
315,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.520347394,0.156
316,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.804603791,0.156
314,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.183544307,0.156
317,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.714964174,0.156
318,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.092705339,0.156
319,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.652563518,0.156
320,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.408656467,0.156
323,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.307798601,0.156
324,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.055619964,0.156
321,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.009381592,0.156
322,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.415280611,0.156
326,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.089366217,0.156
325,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.620824926,0.156
327,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.482532895,0.156
328,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.800006057,0.156
330,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.361857558,0.156
331,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.787394113,0.156
329,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.151946607,0.156
332,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.065892577,0.156
333,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.578449999,0.156
336,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.655082062,0.156
335,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.290235413,0.156
334,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.768079335,0.156
338,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,8.36E-04,0.156
339,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.792916215,0.156
337,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.254232143,0.156
340,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.75225101,0.156
341,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.845230392,0.156
342,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.281372719,0.156
343,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.012977601,0.156
346,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.132132734,0.156
344,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.193995232,0.156
345,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.068592647,0.156
348,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.129121371,0.156
347,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.287904882,0.156
349,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.595450803,0.156
350,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.126016154,0.156
351,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.086990173,0.156
354,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.791992845,0.156
356,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.015519467,0.156
353,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.466328879,0.156
355,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.165758367,0.156
352,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.635241461,0.156
358,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.03137035,0.156
357,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.677065404,0.156
359,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.755367329,0.156
360,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.537602994,0.156
363,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.436988731,0.156
364,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.320042418,0.156
365,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.394541138,0.156
361,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.338405145,0.156
362,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.07396747,0.156
366,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.585952083,0.156
367,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.275080642,0.156
368,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.127021496,0.156
370,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.136907197,0.156
374,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.488882995,0.156
369,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.302099465,0.156
372,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.325404594,0.156
371,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.397833412,0.156
375,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.481273858,0.156
373,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.042832289,0.156
376,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.512178481,0.156
377,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.61493773,0.156
378,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.788367682,0.156
380,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.548598023,0.156
379,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.140564903,0.156
381,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.40753993,0.156
383,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.104185669,0.156
382,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.269409331,0.156
384,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.756038354,0.156
387,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.656550841,0.156
386,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.64143661,0.156
385,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.145443032,0.156
388,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.46516889,0.156
389,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.762794886,0.156
392,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.627446112,0.156
391,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.159480538,0.156
394,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.005463985,0.156
395,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.660551791,0.156
396,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.067098568,0.156
393,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.106025615,0.156
397,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.7889631,0.156
390,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.477833959,0.156
398,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.462125654,0.156
399,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.679786932,0.156
400,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.270691232,0.156
402,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.180639327,0.156
401,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.652684935,0.156
403,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.172330638,0.156
404,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.213637824,0.156
405,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.006308351,0.156
406,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.655238833,0.156
408,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.026247754,0.156
407,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.085079314,0.156
410,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.460231994,0.156
411,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.186838619,0.156
409,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.577397567,0.156
412,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.250822116,0.156
414,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.250911115,0.156
415,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.426059869,0.156
413,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.731845144,0.156
416,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.65758926,0.156
417,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.085683817,0.156
418,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.732577202,0.156
419,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.238151237,0.156
420,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.658080948,0.156
421,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.012531218,0.156
422,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.074352382,0.156
424,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.848718898,0.156
425,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.812362753,0.156
426,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.017218014,0.156
423,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.733099917,0.156
427,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.362587458,0.156
428,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.109425278,0.156
429,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.324566765,0.156
430,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.457196761,0.156
432,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.606577105,0.156
431,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.151650964,0.156
433,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.029145112,0.156
434,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.080572207,0.156
435,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.763464259,0.156
436,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.10452935,0.156
437,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,0.016466178,0.156
438,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.162324192,0.156
439,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.317957653,0.156
440,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.481978719,0.156
441,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.625876305,0.156
443,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.697981847,0.156
444,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.228893304,0.156
445,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.242624603,0.156
446,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.091762119,0.156
448,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.424964138,0.156
442,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.59714818,0.156
449,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.173156185,0.156
447,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.140853552,0.156
450,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0,10,1,-0.217918402,0.156
